[Test] MinMatDis | CD 0.040850
[Test] MinMatDis | CD 0.034609
[Test] MinMatDis | CD 0.034092
[Test] MinMatDis | CD 0.033814
[Test] MinMatDis | CD 0.033529
[Test] MinMatDis | CD 0.033209
[Test] MinMatDis | CD 0.033622
[Test] MinMatDis | CD 0.033773
[Test] MinMatDis | CD 0.032828
[Test] MinMatDis | CD 0.032445
[Test] MinMatDis | CD 0.033283
[Test] MinMatDis | CD 0.032550
[Test] MinMatDis | CD 0.033650
[Test] MinMatDis | CD 0.031992
[Test] MinMatDis | CD 0.033049
[Test] MinMatDis | CD 0.033332
[Test] MinMatDis | CD 0.032392
[Test] MinMatDis | CD 0.032879
[Test] MinMatDis | CD 0.033442
[Test] MinMatDis | CD 0.031985
[Test] MinMatDis | CD 0.031766
[Test] MinMatDis | CD 0.031967
[Test] MinMatDis | CD 0.031964
[Test] MinMatDis | CD 0.031401
[Test] MinMatDis | CD 0.031637
[Test] MinMatDis | CD 0.031820
[Test] MinMatDis | CD 0.032013
[Test] MinMatDis | CD 0.030781
[Test] MinMatDis | CD 0.032125
[Test] MinMatDis | CD 0.032517
[Test] MinMatDis | CD 0.031814
[Test] MinMatDis | CD 0.032202
[Test] MinMatDis | CD 0.031733
[Test] MinMatDis | CD 0.031397
[Test] MinMatDis | CD 0.031811
[Test] MinMatDis | CD 0.031266
[Test] MinMatDis | CD 0.031121
[Test] MinMatDis | CD 0.031581
[Test] MinMatDis | CD 0.030930
[Test] MinMatDis | CD 0.031238
[Test] MinMatDis | CD 0.031123
[Test] MinMatDis | CD 0.030743
[Test] MinMatDis | CD 0.031920
[Test] MinMatDis | CD 0.031276
[Test] MinMatDis | CD 0.031142
[Test] MinMatDis | CD 0.030976
[Test] MinMatDis | CD 0.030823
[Test] MinMatDis | CD 0.030869
[Test] MinMatDis | CD 0.031215
[Test] MinMatDis | CD 0.030762
[Test] MinMatDis | CD 0.032141
